,block_1,block_2,block_3,db_1_max,db_1_min,db_1_null,db_1_unique,db_2_max,db_2_min,db_2_null,db_2_unique,db_3_max,db_3_min,db_3_null,db_3_unique,max,min,name,null_count,path,random_1,random_2,random_3,size,top_1_percent,top_1_value,top_2_percent,top_2_value,top_3_percent,top_3_value,unique,zero_count
5049,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,127.0,0.0,0,23,135.0,0.0,0,30,126.0,0.0,0,23,177.0,0.0,Wins_2/530_nWEIGHT.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/530_nWEIGHT.integer,113.0,120.0,1.0,1039588,48.6,0.0,9.7,120.0,6.5,118.0,57,505584
5050,xxxxxxxxxxxxxxxxxxxx,xxxxxxxx....xx....xx,x............xxxx...,13.0,0.0,0,14,53.0,0.0,0,17,64.0,0.0,0,16,65.0,0.0,Wins_2/433_nPP9RACE.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/433_nPP9RACE.integer,0.0,8.0,0.0,1039588,68.8,0.0,3.7,7.0,3.6,6.0,24,715354
5051,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,116.0,0.0,34093,36,115.0,0.0,0,37,116.0,0.0,32425,36,118.0,0.0,Wins_2/519_nTR_TDS_ROI.integer,283559,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/519_nTR_TDS_ROI.integer,98.0,101.0,0.0,1039588,36.3,0.0,3.9,98.0,3.8,96.0,41,377072
5052,x...................,.xxxxxx..xxxx..xx..x,xxxxxxxxxxxxxxxxxxxx,8.0,-1.0,0,10,8.0,-1.0,0,10,8.0,-1.0,0,10,8.0,-1.0,Wins_2/94_nB18.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/94_nB18.integer,0.0,0.0,0.0,1039588,55.4,0.0,7.5,1.0,7.4,3.0,10,575508
5053,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,4.0,-1.0,0,6,4.0,-1.0,0,6,4.0,-1.0,0,6,4.0,-1.0,Wins_2/83_nB07.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/83_nB07.integer,0.0,0.0,0.0,1039588,46.6,0.0,21.4,1.0,19.2,-1.0,6,484769
5054,xx.xxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,x..xxxxxxxxxxxxxxxxx,14.0,-1.0,0,16,14.0,-1.0,0,16,14.0,-1.0,0,16,15.0,-1.0,Wins_2/23_n1CP8.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/23_n1CP8.integer,3.0,-1.0,1.0,1039588,26.9,1.0,17.6,0.0,11.8,-1.0,17,183243
5055,.....x..............,........x..........x,..............x.....,4.0,-1.0,0,5,4.0,-1.0,0,5,4.0,-1.0,0,5,4.0,-1.0,Wins_2/360_nPP3CLA.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/360_nPP3CLA.integer,4.0,2.0,-1.0,519794,38.5,2.0,21.9,1.0,15.0,-1.0,5,0
5056,.xxxxxxxxxxxxxxxx..x,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxx.xxxxx,18.0,-1.0,0,17,12.0,-1.0,0,14,14.0,-1.0,0,16,19.0,-1.0,Wins_2/381_nPP4SUR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/381_nPP4SUR.integer,1.0,0.0,0.0,1039588,29.9,1.0,12.7,2.0,11.0,3.0,21,55203
5057,.xx....xxxxxx....xx.,xxxxxxxxxxxxxxxxxxxx,.....xxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,Wins_2/446_nQFLAG.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/446_nQFLAG.integer,0.0,0.0,0.0,1039588,88.8,0.0,5.8,1.0,5.4,2.0,3,923348
5058,xx.x.xxx.xxxxxxxxxxx,xx..xxx.xxxxxx.xxxxx,xx.xxxx.xxxxxxxxxxxx,64.0,0.0,0,17,16.0,0.0,0,16,15.0,0.0,0,16,96.0,0.0,Wins_2/47_n2CP2.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/47_n2CP2.integer,2.0,2.0,4.0,1039588,19.4,0.0,9.7,5.0,9.7,4.0,26,201534
5059,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xx.xx.xxxxx.xxxxxxxx,76.0,0.0,0,35,54.0,0.0,0,37,61.0,0.0,0,54,78.0,0.0,Wins_2/567_rLP.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/567_rLP.integer,0.0,0.0,4.0,1039588,25.2,0.0,16.8,1.0,12.0,2.0,71,262242
5060,....xxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,x.xxxxxxxxxxxxxx.xxx,14.0,-1.0,0,16,14.0,-1.0,0,15,16.0,-1.0,0,17,18.0,-1.0,Wins_2/51_n2CP6.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/51_n2CP6.integer,2.0,0.0,1.0,1039588,16.1,-1.0,14.2,0.0,9.5,1.0,20,147590
5061,.xxxxxxxxxxxxx.xx.x.,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,29.0,0.0,0,28,27.0,0.0,0,26,25.0,0.0,0,26,29.0,0.0,Wins_2/214_nJ14WN.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/214_nJ14WN.integer,5.0,0.0,16.0,1039588,10.9,1.0,10.0,2.0,9.0,3.0,29,93613
5062,....................,....................,....................,5.0,5.0,0,1,5.0,5.0,0,1,5.0,5.0,0,1,5.0,5.0,Wins_2/325_nPL.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/325_nPL.integer,5.0,5.0,5.0,519794,100.0,5.0,,,,,1,0
5063,....................,............xx......,....................,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,Wins_2/273_nLoneLUCK.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/273_nLoneLUCK.integer,0.0,0.0,0.0,519794,96.1,0.0,3.9,1.0,,,2,499693
5064,..........x.....x...,.......xxxx.........,..xxx.x...x....x....,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,Wins_2/281_nN01.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/281_nN01.integer,0.0,0.0,0.0,519794,93.3,0.0,6.7,1.0,,,2,484952
5065,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,5775.0,0.0,0,3355,5653.0,0.0,0,2601,5428.0,0.0,0,2266,5775.0,0.0,Wins_2/529_nVK1.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/529_nVK1.integer,12.0,20.0,13.0,1039588,4.7,0.0,3.9,4.0,3.8,5.0,4689,49143
5066,............x.....x.,....................,..x.................,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,0,3,2.0,0.0,Wins_2/253_nLIVEL.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/253_nLIVEL.integer,1.0,0.0,1.0,519794,66.7,0.0,25.6,1.0,7.7,2.0,3,346466
5067,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,43.0,-999.0,0,65,25.0,-999.0,0,39,42.0,-999.0,0,61,43.0,-999.0,Wins_2/125_nCLCH.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/125_nCLCH.integer,-2.0,10.0,0.0,1039588,6.4,7.0,6.3,8.0,5.4,6.0,70,48061
5068,xxxxxxxxxxxxxxxxxxxx,x.xxxxxxxxxxxxxxxxxx,xxxxxx.xxxxxxxxxxxxx,325.0,0.0,0,206,319.0,0.0,0,202,325.0,0.0,0,206,325.0,0.0,Wins_2/560_rIMP4.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/560_rIMP4.integer,3.0,0.0,1.0,1039588,7.7,0.0,6.8,1.0,6.5,2.0,252,79884
5069,xxxxxxxxxxxxxx..xxxx,......xxxxxxxxxxxxxx,xxxxxxxxxxxxxx......,64.0,0.0,0,17,28.0,0.0,0,15,12.0,0.0,0,13,65.0,0.0,Wins_2/81_nB05.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/81_nB05.integer,7.0,0.0,5.0,1039588,68.8,0.0,3.7,7.0,3.6,6.0,24,715354
5070,xxxxxxxxxxxxxxxxxxxx,xxxx.xxxxxxxxxxxxxxx,xxxxxxxxxxxx........,14.0,-1.0,0,16,14.0,-1.0,0,16,14.0,-1.0,0,16,18.0,-1.0,Wins_2/19_n1CP4.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/19_n1CP4.integer,3.0,3.0,7.0,1039588,12.2,-1.0,10.4,1.0,10.4,2.0,19,102873
5071,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,62.0,-1.0,0,55,62.0,-1.0,0,55,67.0,-1.0,0,64,82.0,-1.0,Wins_2/496_nTJ.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/496_nTJ.integer,1.0,15.0,1.0,1039588,33.7,1.0,29.4,-1.0,8.2,2.0,73,11946
5072,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,115.0,-1.0,0,59,115.0,-1.0,0,62,113.0,-1.0,0,50,115.0,-1.0,Wins_2/418_nPP8EPO.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/418_nPP8EPO.integer,4.0,85.0,84.0,1039588,17.8,-1.0,4.3,2.0,4.3,1.0,69,27744
5073,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,42296.0,1.0,0,56,41888.0,1.0,0,45,42265.0,1.0,0,48,42369.0,1.0,Wins_2/556_rHTR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/556_rHTR.integer,42247.0,41865.0,42215.0,1039588,6.7,1.0,6.5,2.0,6.5,3.0,621,0
5074,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,116.0,0.0,0,55,116.0,0.0,0,43,115.0,0.0,0,57,117.0,0.0,Wins_2/123_nCLASS.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/123_nCLASS.integer,3.0,2.0,0.0,1039588,29.9,1.0,9.0,2.0,8.1,0.0,60,83799
5075,x.xxxxxxx.xxx....xxx,.x......x.....x.....,xxxxxxxxxxxxxxxxxxx.,118.0,-1.0,0,47,117.0,-1.0,0,47,117.0,-1.0,0,55,118.0,-1.0,Wins_2/358_nPP2SOR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/358_nPP2SOR.integer,97.0,97.0,89.0,519794,10.4,-1.0,6.8,95.0,6.6,100.0,57,0
5076,....................,....................,....................,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,Wins_2/303_nN23.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/303_nN23.integer,0.0,0.0,0.0,519794,100.0,0.0,,,,,1,519794
5077,......xx...xx.......,....................,....................,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,Wins_2/287_nN07.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/287_nN07.integer,0.0,0.0,0.0,519794,96.9,0.0,3.1,1.0,,,2,503645
5078,xxxxxxxxxxxxxx......,......xxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,11.0,0.0,0,10,10.0,0.0,0,11,10.0,0.0,0,11,12.0,0.0,Wins_2/91_nB15.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/91_nB15.integer,4.0,0.0,0.0,1039588,53.4,0.0,12.0,2.0,11.2,1.0,13,555209
5079,xxxxxxxxxxx.xxx...xx,xxxxxxxxxxxxxxxxxxxx,....x..........x....,114.0,0.0,0,56,116.0,0.0,0,57,115.0,0.0,0,56,116.0,0.0,Wins_2/323_nPER.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/323_nPER.integer,99.0,67.0,89.0,519794,7.0,0.0,4.9,93.0,4.7,95.0,58,36534
5080,xxxxxxxxxxxxxxxxxxxx,.xxxxxxx.xxxxxxxxxxx,..xxxxxxxxxxxxxxxxxx,14.0,-1.0,0,16,18.0,-1.0,0,17,14.0,-1.0,0,16,19.0,-1.0,Wins_2/408_nPP7FIN.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/408_nPP7FIN.integer,-1.0,4.0,6.0,1039588,16.1,0.0,15.6,-1.0,9.5,2.0,21,167010
5081,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,117.0,-1.0,0,59,117.0,-1.0,0,61,118.0,-1.0,0,59,118.0,-1.0,Wins_2/402_nPP6SOR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/402_nPP6SOR.integer,96.0,103.0,1.0,1039588,13.8,-1.0,8.0,0.0,5.7,1.0,74,82736
5082,....................,................x...,....................,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,Wins_2/302_nN22.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/302_nN22.integer,0.0,0.0,0.0,519794,90.2,0.0,9.8,1.0,,,2,469034
5083,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,35.0,0.0,0,35,36.0,0.0,0,35,999.0,0.0,0,472,999.0,0.0,Wins_2/493_nSYS4.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/493_nSYS4.integer,0.0,3.0,8.0,1039588,28.5,1.0,23.0,0.0,2.6,14.0,794,238621
5084,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,18.0,0.0,0,16,12.0,0.0,0,13,13.0,0.0,0,14,19.0,0.0,Wins_2/475_nSTP1.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/475_nSTP1.integer,1.0,2.0,0.0,1039588,48.7,0.0,10.3,1.0,6.3,2.0,19,506459
5085,.xx.xxxx.xx.xxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,17.0,0.0,0,18,12.0,0.0,0,13,16.0,0.0,0,17,20.0,0.0,Wins_2/249_nLFIN.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/249_nLFIN.integer,6.0,1.0,6.0,1039588,24.6,1.0,20.5,2.0,9.0,3.0,21,34865
5086,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,14.0,0.0,0,15,14.0,0.0,0,15,14.0,0.0,0,15,20.0,0.0,Wins_2/166_nFLD1.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/166_nFLD1.integer,0.0,8.0,0.0,1039588,40.2,0.0,9.4,7.0,9.3,8.0,18,418316
5087,xxxx................,....................,.................xx.,50000.0,0.0,0,22,50000.0,0.0,0,23,50000.0,0.0,0,24,80000.0,0.0,Wins_2/120_nCHG.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/120_nCHG.integer,8000.0,0.0,0.0,1039588,91.3,0.0,2.5,1.0,2.3,4.0,33,948741
5088,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,999.0,-1.0,0,603,999.0,-1.0,0,632,999.0,-1.0,0,831,999.0,-1.0,Wins_2/502_nTOPPERAGO.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/502_nTOPPERAGO.integer,290.0,274.0,14.0,1039588,25.7,1.0,13.8,-1.0,5.8,2.0,996,54549
5089,x.xxxxxxxx..xxxxxxxx,....x...........xxxx,xxxxxxxxxxxxxxxxxxxx,19.0,0.0,0,20,12.0,0.0,0,13,13.0,0.0,0,14,19.0,0.0,Wins_2/550_rEP.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/550_rEP.integer,5.0,6.0,4.0,1039588,19.9,3.0,18.9,4.0,14.9,5.0,20,33971
5090,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,....................,500.0,0.0,0,453,500.0,50.0,0,451,1.0,0.0,0,2,500.0,0.0,Wins_2/279_nMSPOT.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/279_nMSPOT.integer,106.0,237.0,0.0,519794,44.6,0.0,1.9,120.0,1.1,50.0,453,231619
5091,xxxxxxxxxxxxxxxxxxxx,xxxxx..xxxxxxxxxxxxx,xxxxxx..xxxxxxxxxxxx,9.0,0.0,0,10,9.0,1.0,0,9,9.0,0.0,0,10,9.0,0.0,Wins_2/223_nJK_TDS_STR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/223_nJK_TDS_STR.integer,0.0,8.0,4.0,1039588,22.6,0.0,10.0,1.0,9.8,2.0,10,235229
5092,.xxxxxxxxxxxxxxxxxx.,xxxxxxxxxxxxxxxxxxx.,xxxxxxxxxxxxxxxxxxxx,16.0,0.0,839,17,16.0,0.0,0,17,2.0,0.0,0,3,20.0,0.0,Wins_2/608_tPGM2.integer,7108,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/608_tPGM2.integer,1.0,4.0,0.0,1039588,40.0,0.0,28.5,1.0,14.2,2.0,21,416343
5093,xxxxxxxxxxxxxxxxxxxx,xxxx..xx.xxxxx..xxxx,xxxxxxxxxxxxx..xxxxx,14.0,0.0,0,15,14.0,0.0,0,15,14.0,0.0,0,15,19.0,0.0,Wins_2/523_nTURNS.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/523_nTURNS.integer,3.0,6.0,2.0,1039588,23.4,3.0,19.1,2.0,17.4,4.0,19,97037
5094,xxxx..............xx,.......xx...........,........xxx.........,30.0,0.0,0,27,2.0,0.0,0,3,2.0,0.0,0,3,30.0,0.0,Wins_2/190_nFR1_ADV.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/190_nFR1_ADV.integer,2.0,0.0,0.0,1039588,78.5,0.0,7.7,1.0,4.3,2.0,31,816162
5095,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,14.0,-1.0,0,16,13.0,-1.0,0,15,14.0,-1.0,0,16,19.0,-1.0,Wins_2/79_nB03.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/79_nB03.integer,6.0,1.0,0.0,1039588,49.9,0.0,19.6,-1.0,4.1,1.0,18,518323
5096,x..xx..xxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,100.0,0.0,0,63,56.0,0.0,0,39,100.0,0.0,0,60,100.0,0.0,Wins_2/447_nQPC.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/447_nQPC.integer,0.0,0.0,11.0,1039588,55.9,0.0,2.6,12.0,2.5,1.0,69,580815
5097,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,.xxxxx.xxxxxxxxx.xxx,4.0,1.0,0,4,4.0,1.0,0,4,4.0,1.0,0,4,4.0,1.0,Wins_2/489_nSURF2.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/489_nSURF2.integer,3.0,4.0,2.0,1039588,42.1,1.0,32.1,2.0,13.7,4.0,4,0
5098,....................,xxxxxxxxxxxxxxxxxxxx,....xx..xx...xxx.xxx,13.0,0.0,0,14,12.0,0.0,0,13,14.0,0.0,0,15,96.0,0.0,Wins_2/53_n2CP8.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/53_n2CP8.integer,0.0,10.0,0.0,1039588,33.5,0.0,8.1,5.0,7.9,4.0,24,347932
5099,xxxxxxxx.xxxxxxxxxxx,x..xxxx......xx.....,........xxxxx.x....x,27.0,-33.0,0,46,27.0,-33.0,0,47,14.0,-40.0,0,43,59.0,-42.0,Wins_2/164_nFIT.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/164_nFIT.integer,0.0,0.0,0.0,1039588,71.1,0.0,4.7,1.0,3.7,-2.0,73,738837
5100,xxxxxxxxxxxxxxx..xxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,4.0,-1.0,0,6,4.0,-1.0,0,6,4.0,-1.0,0,6,4.0,-1.0,Wins_2/436_nPP9SUR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/436_nPP9SUR.integer,-1.0,0.0,2.0,1039588,46.6,0.0,21.4,1.0,19.2,-1.0,6,484769
5101,xxxxxx..............,xxxxxxxxxxx..xxxxxxx,xxxxxxxxxxxxxxxxx...,8.0,0.0,0,9,12.0,0.0,0,13,9.0,0.0,0,10,12.0,0.0,Wins_2/460_nSCRATCHES.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/460_nSCRATCHES.integer,1.0,0.0,0.0,1039588,74.9,0.0,13.9,1.0,6.2,2.0,13,778807
5102,....................,....................,....................,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,Wins_2/307_nN27.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/307_nN27.integer,0.0,0.0,0.0,519794,100.0,0.0,,,,,1,519794
5103,....................,x............xx.....,........xx..........,3.0,0.0,0,4,3.0,0.0,0,4,3.0,0.0,0,4,3.0,0.0,Wins_2/108_nBADFAV.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/108_nBADFAV.integer,0.0,0.0,0.0,1039588,92.6,0.0,3.6,1.0,2.8,2.0,4,962797
5104,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,905.0,-1.0,0,120,999.0,-1.0,0,866,999.0,-1.0,0,831,999.0,-1.0,Wins_2/136_nCOURSE6.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/136_nCOURSE6.integer,245.0,0.0,122.0,1039588,25.7,1.0,13.8,-1.0,5.8,2.0,996,54549
5105,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xx..................,13.0,0.0,0,14,14.0,0.0,0,15,14.0,0.0,0,15,19.0,0.0,Wins_2/476_nSTP2.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/476_nSTP2.integer,2.0,0.0,3.0,1039588,55.3,0.0,6.1,2.0,6.1,1.0,19,574653
5106,....................,....................,....................,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,0,2,1.0,0.0,Wins_2/315_nOFFGRASS.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/315_nOFFGRASS.integer,0.0,0.0,0.0,519794,97.4,0.0,2.6,1.0,,,2,506028
5107,.....xxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,2.0,0.0,0,3,2.0,0.0,0,3,16.0,0.0,0,17,20.0,0.0,Wins_2/248_nLDR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/248_nLDR.integer,1.0,0.0,0.0,1039588,40.3,0.0,28.7,1.0,14.3,2.0,21,419251
5108,...x......x.........,xxxxxxxxxx.......x..,xxxxxxxxxxxxxxxxxxxx,990.0,50.0,0,655,990.0,50.0,0,849,990.0,50.0,0,828,990.0,50.0,Wins_2/322_nPED.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/322_nPED.integer,496.0,340.0,474.0,519794,0.8,230.0,0.6,382.0,0.6,366.0,913,0
5109,x...................,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,14.0,0.0,0,15,12.0,0.0,0,13,13.0,0.0,0,14,19.0,0.0,Wins_2/200_nHAG.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/200_nHAG.integer,3.0,3.0,5.0,1039588,19.9,3.0,18.9,4.0,14.9,5.0,20,33971
5110,xxxxxxxxxxxxx..xxxxx,xxxxxxxxxxxxxxxxxxxx,x.xxxxxxxxxxxxxxxxxx,15.0,-1.0,0,17,14.0,-1.0,0,16,16.0,-1.0,0,18,20.0,-1.0,Wins_2/397_nPP6FIN.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/397_nPP6FIN.integer,5.0,9.0,1.0,1039588,13.8,-1.0,11.4,2.0,11.3,3.0,22,32537
5111,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,14.0,-1.0,0,15,14.0,-1.0,0,16,14.0,-1.0,0,16,18.0,-1.0,Wins_2/404_nPP7CLA.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/404_nPP7CLA.integer,9.0,1.0,0.0,1039588,20.2,2.0,15.6,-1.0,14.3,1.0,19,127223
5112,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxx,6.0,0.0,0,7,6.0,0.0,0,7,6.0,0.0,0,7,6.0,0.0,Wins_2/512_nTRCH.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/512_nTRCH.integer,0.0,0.0,1.0,1039588,37.8,0.0,27.2,1.0,14.0,2.0,7,393030
5113,xxxxxxxxxxxxxxxxxxxx,.xxxxxxxxxxxxxxxxxxx,xxxxxxx.............,14.0,-1.0,0,16,14.0,-1.0,0,16,14.0,-1.0,0,16,19.0,-1.0,Wins_2/403_nPP6SUR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/403_nPP6SUR.integer,2.0,1.0,1.0,1039588,26.9,1.0,13.8,-1.0,11.4,2.0,19,105814
5114,........x...........,......x.............,.xx..x..xxxx..x.xx.x,4.0,-1.0,0,5,4.0,-1.0,0,5,4.0,-1.0,0,5,4.0,-1.0,Wins_2/359_nPP2SUR.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/359_nPP2SUR.integer,2.0,-1.0,-1.0,519794,53.3,1.0,15.9,2.0,11.3,3.0,5,0
5115,x.xx.....xx......x..,........x........x..,....................,29.0,0.0,0,29,30.0,0.0,0,29,30.0,0.0,0,28,30.0,0.0,Wins_2/274_nMAXWINSX.integer,0,/data/mt-compression/code/tools/datasets/formatted/Wins/2/Wins_2/274_nMAXWINSX.integer,7.0,0.0,0.0,519794,29.4,0.0,14.8,1.0,11.2,2.0,31,152805
